Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates_rm/PP084_sorted_q10_rmDup.bam
RPL24P8	3
SMC5	39
ENSG00000274421	0
KLF9	12
ENSG00000289159	1
TRPM3	14
RN7SL726P	2
ENSG00000232086	0
ENSG00000223966	0
MIR204	0
PIGUP1	1
ENSG00000289163	2
RPL35AP21	0
CEMIP2	7
ENSG00000271166	0
ABHD17B	7
C9orf85	9
HSPB1P1	0
C9orf57	2
ENSG00000286823	1
BTF3P4	0
GDA	7
ENSG00000235523	0
ENSG00000233933	0
RNA5SP285	1
LINC01504	3
ZFAND5	84
ENSG00000288865	2
ENSG00000230003	0
ENSG00000225947	0
TMC1	13
RPS20P24	0
RPS27AP15	0
LINC01474	1
ALDH1A1	6
CYP1D1P	1
ANXA1	95
DPP3P2	1
ENSG00000286840	0
ENSG00000232590	0
ENSG00000236701	0
RNA5SP286	0
ENSG00000223368	1
ENSG00000227809	5
RORB-AS1	3
RORB	13
ENSG00000286944	4
TRPM6	19
RN7SKP47	1
RPSAP75	0
RNU6-445P	0
ENSG00000224297	0
C9orf40	33
CARNMT1-AS1	1
CARNMT1	25
ENSG00000229587	0
ENSG00000278040	0
NMRK1	11
OSTF1	60
RNU6-1228P	0
ENSG00000235707	0
ENSG00000236376	2
OTX2P1	0
PCSK5	9
RBM22P5	0
RFK	5
RPSAP9	0
GCNT1	12
H3P32	0
PPIAP87	0
PRUNE2	12
PCA3	5
ENSG00000274326	0
ENSG00000277320	0
ENSG00000286332	7
DNAJB5P1	1
LYPLA2P3	0
ENSG00000229857	0
FOXB2	1
ATP5MFP3	0
RFC5P1	0
VPS13A-AS1	0
VPS13A	168
GNA14	4
GNA14-AS1	0
NUTF2P3	0
RNU6-1303P	0
GNAQ	162
ENSG00000233457	0
RN7SKP59	0
ASS1P3	0
ENSG00000228781	2
ENSG00000234819	0
ENSG00000289440	0
CEP78	26
PSAT1	2
ENSG00000270627	0
MTND2P8	1
KRT18P24	2
ENSG00000260995	4
CHCHD2P9	1
LNCARSR	1
TLE4	46
ENSG00000270691	0
NPAP1P6	2
ENSG00000232494	2
ENSG00000260564	3
ENSG00000279715	1
ENSG00000280366	1
LINC01507	1
NPAP1P4	1
MTCO1P51	0
MTND2P9	0
RPS19P6	1
ENSG00000226798	0
RPS20P25	0
ENSG00000237072	0
TLE1	4
TLE1-DT	1
RNU6-1035P	0
RNA5SP287	1
ENSG00000200969	0
SPATA31D5P	3
ENSG00000230846	0
SPATA31D4	0
ENSG00000267559	1
SPATA31D3	0
SPATA31D2P	4
ENSG00000228430	5
SPATA31D1	3
SPATA31B1P	3
DDX10P2	1
ENSG00000235377	0
ENSG00000225085	1
MTCO3P40	0
ENSG00000228123	0
ENSG00000232749	0
ENSG00000278988	1
ENSG00000286612	0
RPS6P12	2
RASEF	7
ENSG00000286451	1
RN7SKP242	1
ENSG00000273806	1
FRMD3-AS1	1
FRMD3	156
ENSG00000237529	0
RNU4-29P	0
RNU4-15P	0
IDNK	5
UBQLN1	120
UBQLN1-AS1	1
GKAP1	26
ENSG00000226877	1
ENSG00000231616	2
KIF27	6
C9orf64	3
HNRNPK	403
MIR7-1	0
ENSG00000235298	0
RMI1	9
ENSG00000227463	2
ENSG00000270166	0
SLC28A3	1
ENSG00000233262	0
ENSG00000285987	2
ENSG00000228095	0
NTRK2	32
UBE2V1P10	2
ENSG00000285556	1
ENSG00000287930	2
ENSG00000285634	4
STK33P1	1
AGTPBP1	69
ENSG00000234424	0
ENSG00000229454	0
ENSG00000230303	6
ENSG00000165121	6
ENSG00000289214	1
PHBP7	1
ENSG00000231741	1
NAA35	19
GOLM1	10
ENSG00000287333	1
ENSG00000233713	0
C9orf153	4
ENSG00000270688	0
RN7SKP264	1
ISCA1	150
TUT7	100
ENSG00000214908	0
ENSG00000235819	0
RNU2-36P	1
ENSG00000232211	2
LINC02834	4
ENSG00000288575	4
GAS1	2
GAS1RR	7
LINC02893	0
CDC20P1	0
NFYCP2	0
LINC02872	2
ENSG00000288903	3
ENSG00000212421	0
ENSG00000289166	0
ENSG00000288968	0
ENSG00000228373	0
ENSG00000286842	2
DAPK1	31
ENSG00000219928	0
DAPK1-IT1	0
CTSL	7
ENSG00000237747	0
CTSL3P	2
ENSG00000276478	0
FBP2P1	0
ELF2P3	0
NPAP1P7	0
CTSLP8	4
ENSG00000233884	1
ENSG00000214888	1
ENSG00000234460	0
SPATA31E1	5
SPATA31C1	1
ENSG00000289459	0
ENSG00000238110	0
ENSG00000283205	2
CDK20	7
RNU6-86P	1
RPS10P3	1
ENSG00000287750	1
ENSG00000225385	2
SPATA31C2	3
ENSG00000276535	1
ENSG00000279154	2
ENSG00000204429	0
ENSG00000229288	3
RPSAP49	1
ENSG00000287769	0
SPIN1	12
ENSG00000275017	2
HNRNPA1P14	1
ENSG00000231804	0
NXNL2	0
LINC02843	1
ENSG00000286414	2
MIR4289	0
PCNPP2	0
ENSG00000228658	0
S1PR3	24
SHC3	13
ENSG00000224945	2
CKS2	4
MIR3153	0
SECISBP2	39
SEMA4D	208
PA2G4P6	0
ENSG00000225460	0
ENSG00000285907	5
GADD45G	0
ENSG00000237372	2
ENSG00000236507	4
ENSG00000226206	0
ENSG00000237626	8
MIR4290HG	2
MIR4290	0
IL6RP1	0
ENSG00000278382	0
ENSG00000279503	0
OR7E31P	1
OR7E116P	2
LINC01508	4
LINC01501	4
DIRAS2	1
OR7E109P	2
OR7E108P	1
SYK	46
ENSG00000287212	0
ENSG00000228216	1
ENSG00000260454	0
ENSG00000237422	3
ENSG00000230537	0
LINC00484	7
ENSG00000230147	0
ENSG00000289123	2
ENSG00000273381	3
AUH	12
NFIL3	6
ENSG00000233081	0
ROR2	5
PAICSP2	0
MIR3910-1	0
MIR3910-2	0
SPTLC1	7
ENSG00000227399	0
HSPE1P22	0
ENSG00000275756	2
MTATP6P29	0
MTCO3P29	1
MTND3P23	0
MTND4LP7	0
MTND4P15	0
ENSG00000234537	0
LINC00475	2
ENSG00000236717	0
BEND3P2	2
PRSS47P	3
ENSG00000236115	0
IARS1	21
MIR3651	0
SNORA84	0
NOL8	28
CENPP	3
ENSG00000229530	3
OGN	0
OMD	2
ASPN	1
ECM2	8
MIR4670	0
ENSG00000225551	0
ENSG00000285650	4
IPPK	2
ENSG00000213669	2
BICD2	66
ENSG00000288062	5
ENSG00000288271	0
ANKRD19P	0
RNU6-714P	0
EEF1DP2	0
ENSG00000275318	3
ZNF484	3
ENSG00000226668	1
SNX18P2	0
ALOX15P2	1
FGD3	18
SUSD3	6
ENSG00000223446	1
CARD19	32
NINJ1	10
ENSG00000203364	1
WNK2	15
C9orf129	0
RNU6-829P	0
ENSG00000237385	0
FAM120AOS	26
FAM120A	52
ENSG00000289031	0
PHF2	15
MIR548AU	0
ENSG00000231990	0
MIR4291	0
BARX1	1
BARX1-DT	1
PTPDC1	9
CYCSP24	0
ENSG00000286834	2
ENSG00000286203	2
MIRLET7A1HG	1
MIRLET7A1	0
MIRLET7F1	0
LINC02603	1
MIRLET7D	0
ZNF169	12
VDAC1P11	1
NUTM2F	0
ENSG00000232063	0
ENSG00000224815	0
PTMAP12	2
MFSD14B	8
YRDCP1	0
ENSG00000286850	0
ENSG00000224245	2
RNU6-669P	0
PCAT7	7
FBP2	2
FBP1	5
ENSG00000288023	0
AOPEP	23
MIR2278	0
ENSG00000230815	1
ENSG00000236095	1
ENSG00000224764	0
ENSG00000285807	0
MIR6081	0
MIR23B	0
MIR27B	0
MIR3074	0
MIR24-1	0
FANCC	15
ENSG00000229065	0
ENSG00000223849	0
RNA5SP288	0
ENSG00000230221	1
ENSG00000271384	1
MT1P1	0
PTCH1	15
ENSG00000271314	2
ENSG00000271155	1
ENSG00000271659	2
ENSG00000229345	2
ENSG00000228142	2
ENSG00000227358	0
LINC00476	13
ENSG00000268926	2
RNU2-46P	0
ERCC6L2	36
RNA5SP289	11
PARK7P2	2
LINC00092	10
ENSG00000237212	2
ENSG00000275465	5
ENSG00000287187	1
EIF4BP3	7
HSD17B3	3
ENSG00000285269	0
HSD17B3-AS1	0
RNU6-1160P	0
SLC35D2	12
ZNF367	31
NSA2P7	1
ENSG00000286835	0
ENSG00000287302	1
HABP4	29
CDC14B	101
PRXL2C	6
ENSG00000224848	4
ENSG00000233820	2
ZNF510	10
ZNF782	6
MFSD14C	14
PTMAP11	0
ENSG00000227257	1
NUTM2G	0
YRDCP2	1
CTSV	14
TCEA1P1	1
GAS2L1P2	3
VN1R51P	0
FAM220CP	0
ENSG00000277103	1
ANKRD18CP	0
RNU6-798P	0
ENSG00000242375	0
ZNF322P1	0
ENSG00000203279	0
ENSG00000289356	0
ENSG00000235494	0
SUGT1P4-STRA6LP	1
SUGT1P4-STRA6LP-CCDC180	0
SUGT1P4	0
STRA6LP	0
CCDC180	4
MIR1302-8	0
ENSG00000228957	1
ENSG00000286375	1
TDRD7	9
TMOD1	102
ENSG00000228174	3
TSTD2	4
NCBP1	13
ENSG00000231521	0
XPA	18
KRT18P13	1
PTCSC2	5
ENSG00000260677	1
FOXE1	4
TRMO	5
ENSG00000287070	0
HEMGN	1316
ANP32B	853
ENSG00000236896	0
RNU6-918P	0
NANS	6
TRIM14	22
CORO2A	14
TBC1D2	10
MIR6854	0
ENSG00000224001	2
GABBR2	7
SEPTIN7P7	1
ANKS6	5
ENSG00000285706	9
GALNT12	5
ENSG00000267026	5
NME2P3	1
COL15A1	10
ENSG00000270412	0
TGFBR1	13
RNA5SP290	2
ENSG00000227269	0
RN7SL794P	1
ALG2	7
SEC61B	11
RN7SKP225	0
KRT8P11	1
NAMA	8
ENSG00000277828	0
ENSG00000287955	0
ENSG00000277465	0
ENSG00000237461	3
STX17-DT	3
ENSG00000234860	0
NR4A3	12
STX17	7
ENSG00000254571	0
ERP44	28
UPF3AP3	2
INVS	16
RN7SL75P	0
RPS2P35	1
ENSG00000270995	0
NANOGP5	0
TEX10	11
MSANTD3	80
MSANTD3-TMEFF1	0
TMEFF1	1
CAVIN4	2
RN7SKP87	0
ACTG1P19	0
ENSG00000230161	0
GAPDHP26	1
PLPPR1	0
ENSG00000238143	1
ENSG00000253041	2
ACNATP	2
BAAT	3
TRMT112P4	0
ENSG00000230328	0
FYTTD1P1	0
MRPL50	16
ZNF189	6
ALDOB	3
ENSG00000270982	0
TMEM246-AS1	2
PGAP4	4
ENSG00000233055	1
RNF20	77
GRIN3A	9
PPP3R2	1
MTND3P4	0
ARL2BPP7	0
RNU6-329P	0
ENSG00000286243	1
ENSG00000289079	6
ENSG00000235901	3
LINC00587	1
ZYG11AP1	1
ENSG00000234269	0
CYLC2	1
ENSG00000229830	0
LINC01492	3
ENSG00000226566	0
RNA5SP291	0
ENSG00000285483	0
SMC2-DT	9
SMC2	17
TOPORSLP	2
ENSG00000203396	1
OR13F1	0
ENSG00000283001	2
OR13C4	2
OR13C3	0
OR13C8	0
OR13D2P	4
OR13C5	0
OR13C2	0
OR13C9	1
OR13I1P	1
OR13C1P	3
OR13D1	0
OR13D3P	0
NIPSNAP3A	16
NIPSNAP3B	7
ABCA1	18
ENSG00000226334	1
CT70	2
ENSG00000286536	2
RN7SKP191	1
SLC44A1	46
ENSG00000289227	1
FSD1L	6
RALGAPA1P1	3
FKTN-AS1	4
FKTN	8
ENSG00000279609	0
TAL2	0
TMEM38B	8
ENSG00000228366	2
DEPDC1P2	3
SLC25A6P5	4
LINC01505	10
ENSG00000225002	1
ENSG00000229297	0
MIR8081	0
ENSG00000237062	0
RN7SKP77	1
ENSG00000228143	0
RNA5SP292	0
ZNF462	15
ENSG00000230782	0
ENSG00000231562	0
ENSG00000223615	0
ENSG00000225531	0
ENSG00000226047	0
ENSG00000226535	3
RAD23B	113
LINC01509	1
ENSG00000287233	0
HMGN2P32	0
RNU6-492P	0
KLF4	9
ENSG00000236005	0
PPIAP88	0
RNU6-996P	0
RNU6-1064P	0
RN7SL659P	1
RPL36AP6	0
ENSG00000233727	0
RNA5SP293	0
RPS15AP27	0
ENSG00000213557	1
CHCHD4P2	0
ENSG00000230030	0
ENSG00000169253	0
ENSG00000231678	1
RPL36AP35	0
ENSG00000213556	1
ACTL7B	1
ACTL7A	4
ELP1	19
ABITRAM	4
CTNNAL1	26
TMEM245	50
MIR32	1
FRRS1L	7
EPB41L4B	14
RNU6-984P	0
MTND2P11	2
PTPN3	8
PALM2AKAP2	198
MIR3927	0
YBX1P6	1
ENSG00000232939	0
ENSG00000228053	0
C9orf152	5
TXN	24
TXNDC8	1
SVEP1	11
RNU6-1039P	0
ENSG00000232896	0
MUSK	11
ENSG00000223918	0
LPAR1	6
RNU6-432P	0
RNY4P18	3
ENSG00000227531	1
MIR7702	0
OR2K2	0
ECPAS	49
RNA5SP294	0
ZNF483	11
PTGR1	9
ENSG00000224644	0
LRRC37A5P	2
DNAJC25	0
DNAJC25-GNG10	0
GNG10	5
SHOC1	8
ENSG00000224067	0
RNU6-1013P	0
UGCG	4
MIR4668	0
RNU6-710P	0
ENSG00000259953	14
SUSD1	197
RNU6-855P	0
ENSG00000225513	0
PTBP3	100
RN7SL57P	0
RNA5SP295	5
RN7SL430P	0
HSPE1P28	0
RPL32P22	0
HSDL2	11
HSDL2-AS1	4
KIAA1958	10
ENSG00000250068	1
INIP	15
SNX30-DT	0
SNX30	13
SLC46A2	0
ENSG00000271631	2
ZNF883	6
MUPP	2
ZFP37	2
ENSG00000285115	0
ENSG00000284763	0
ENSG00000284962	0
ENSG00000285076	0
ENSG00000284867	0
ENSG00000285370	0
FAM225B	2
FAM225A	1
SLC31A2	5
FKBP15	37
SLC31A1	11
CDC26	17
PRPF4	15
RNF183	2
WDR31	3
BSPRY	5
HDHD3	1
ALAD	40
POLE3	54
C9orf43	1
RGS3	24
ENSG00000237073	1
ENSG00000282897	3
ENSG00000233817	4
ENSG00000227482	2
ENSG00000214669	0
ENSG00000232905	0
ZNF618	11
AMBP	4
KIF12	6
COL27A1	29
MIR455	0
ORM1	7
ORM2	1
AKNA	62
ENSG00000235119	0
WHRN	12
ENSG00000271214	0
ENSG00000235797	0
ATP6V1G1	39
TMEM268	3
TEX53	0
TEX48	2
ENSG00000230284	0
ENSG00000274919	0
TNFSF15	3
ENSG00000229817	2
DELEC1	14
TNFSF8	5
TNC	12
ENSG00000236461	2
ENSG00000234692	0
ENSG00000228714	0
LINC00474	0
ENSG00000228707	0
PAPPA	13
PAPPA-AS2	1
ENSG00000244757	4
PAPPA-AS1	0
ASTN2	18
ASTN2-AS1	5
ENSG00000230894	4
TRIM32	7
ENSG00000285820	0
RPL10P3	0
SNORA70C	0
RN7SKP128	0
RN7SKP125	0
ENSG00000233516	2
ENSG00000233569	0
RPL35AP22	0
ENSG00000285082	0
TLR4	12
RNU6-1082P	0
ENSG00000284977	10
ENSG00000231901	0
TPT1P9	1
ENSG00000225050	0
LINC02578	2
TUBB4BP6	2
BRINP1	2
ENSG00000260970	1
LINC01613	1
ENSG00000225960	1
MIR147A	0
CDK5RAP2	89
MEGF9	39
AHCYP2	1
FBXW2	32
B3GALT9	1
ENSG00000270917	2
PSMD5	4
CUTALP	7
PHF19	9
TRAF1	10
C5	23
CNTRL	72
RAB14	53
RN7SL181P	5
GSN	99
ENSG00000214651	1
ENSG00000239593	1
GSN-AS1	6
STOM	545
ENSG00000227355	23
GGTA1	136
RN7SL187P	4
HMGB1P37	0
DAB2IP	10
ENSG00000229854	0
TTLL11	17
MIR4478	0
NDUFA8	4
MORN5	2
LHX6	6
RBM18	21
MRRF	13
PTGS1	602
ENSG00000269970	7
ENSG00000233616	0
ENSG00000234156	5
OR1J1	0
OR1J2	3
OR1J4	1
OR1N1	2
OR1N2	0
OR1L8	3
OR1H1P	0
OR1Q1	0
OR1B1	0
OR1L1	3
OR1L3	1
TLK1P1	2
OR1L4	0
OR1L6	2
SKA2P1	0
OR5C1	2
PDCL	14
OR1K1	1
KRT18P67	2
RC3H2	114
SNORD90	0
ZBTB6	10
ZBTB26	5
ENSG00000261094	1
ENSG00000286718	0
RABGAP1	60
RNY1P15	0
ENSG00000213216	1
GPR21	5
ENSG00000225078	0
MIR600HG	4
STRBP	29
MIR600	0
CRB2	9
DENND1A	35
MIR601	0
MIR7150	0
ENSG00000237336	1
ENSG00000230826	1
ENSG00000229115	1
PIGFP2	0
LHX2	0
ENSG00000236668	3
ENSG00000231227	0
ENSG00000234921	0
NEK6	26
ENSG00000235204	1
ENSG00000227200	0
PSMB7	15
ADGRD2	10
NR5A1	10
ENSG00000231149	0
NR6A1	8
ENSG00000231744	0
RN7SL302P	0
MIR181A2HG	1
MIR181A2	0
MIR181B2	0
ENSG00000236643	0
OLFML2A	5
WDR38	1
RPL35	160
ARPC5L	22
ENSG00000289285	0
GOLGA1	35
RNU4-82P	0
SCAI	10
FXNP2	0
PPP6C	31
PRPS1P2	2
RPSAP76	1
RABEPK	5
HSPA5	23
HSPA5-DT	1
GAPVD1	77
ENSG00000214593	1
RNU6-1020P	0
ENSG00000227845	0
ENSG00000287782	0
MAPKAP1	49
RN7SL30P	0
ENSG00000227068	1
HNRNPA1P15	1
PBX3-DT	0
PBX3	31
ENSG00000232413	0
ENSG00000288537	0
ENSG00000228392	2
MVB12B	15
NRON	0
ENSG00000233721	2
ENSG00000279137	2
ENSG00000226078	0
LMX1B-DT	2
LMX1B	10
ENSG00000238010	0
ENSG00000286428	4
ZBTB43	10
ENSG00000288995	0
ZBTB34	30
RALGPS1	12
ANGPTL2	5
ENSG00000228487	0
GARNL3	11
ENSG00000229369	0
ENSG00000271833	1
SLC2A8	3
ZNF79	12
RPL12	308
SNORA65	4
LRSAM1	13
NIBAN2	12
STXBP1	16
ENSG00000279571	0
PTRH1	1
MIR3911	0
CFAP157	2
TTC16	5
TOR2A	4
SH2D3C	15
ENSG00000286196	0
CDK9	19
MIR3960	0
MIR2861	0
FPGS	4
ENG	4
ENSG00000225032	3
RNA5SP296	0
AK1	3
ENSG00000257524	1
MIR4672	0
ST6GALNAC6	4
ST6GALNAC4	46
PIP5KL1	4
ENSG00000227218	2
DPM2	32
FAM102A	8
ENSG00000230848	0
NAIF1	7
SLC25A25	6
ENSG00000230536	0
SLC25A25-AS1	8
PTGES2	8
PTGES2-AS1	1
LCN2	161
BBLN	28
CIZ1	56
DNM1	16
MIR199B	2
MIR3154	0
GOLGA2	32
SWI5	7
TRUB2	4
ENSG00000272696	1
COQ4	8
SLC27A4	1
TMSB4XP4	17
URM1	11
ENSG00000207955	0
MIR219A2	0
MIR219B	0
CERCAM	4
ENSG00000273186	0
ENSG00000228510	2
ODF2	19
ODF2-AS1	0
GLE1	19
ENSG00000228395	0
RNU7-171P	0
SPTAN1	103
ENSG00000280474	0
ENSG00000280758	0
DYNC2I2	3
VTI1BP4	0
HMGA1P4	2
SET	213
PKN3	4
RN7SL560P	0
ZDHHC12	3
ZDHHC12-DT	1
ZER1	93
TBC1D13	11
ENDOG	1
SPOUT1	0
ENSG00000286112	0
KYAT1	1
LRRC8A	40
PHYHD1	3
ENSG00000251184	0
DOLK	2
NUP188	19
ENSG00000267834	2
SH3GLB2	14
MIGA2	9
ENSG00000287234	0
DOLPP1	4
CRAT	27
ENSG00000234055	0
PTPA	24
ENSG00000235007	0
ENSG00000268707	2
IER5L	6
IER5L-AS1	0
ENSG00000224307	4
LINC02913	2
ENSG00000268615	0
LINC01503	8
RN7SL159P	0
ENSG00000236146	0
ENSG00000230676	2
ENSG00000226355	3
LINC00963	21
ENSG00000261334	6
ENSG00000286078	0
ENSG00000227619	7
NTMT1	20
C9orf50	2
ASB6	8
ENSG00000234789	0
PRRX2	1
PRRX2-AS1	0
PTGES	1
UBE2V1P4	2
TOR1B	1
TOR1A	7
C9orf78	632
USP20	12
MIR6855	1
ENSG00000224988	0
ENSG00000288956	0
FNBP1	73
ENSG00000288924	5
ENSG00000230684	1
ENSG00000270755	0
ENSG00000289226	0
GPR107	24
GPRACR	4
NCS1	2
HMCN2	15
RN7SL665P	9
ASS1	7
FUBP3	16
MIR6856	1
ENSG00000232172	2
PRDM12	4
EXOSC2	9
ABL1	11
ENSG00000288570	0
ENSG00000224797	1
QRFP	0
FIBCD1	11
FIBCD1-AS1	1
LAMC3	4
ENSG00000252582	0
AIF1L	60
NUP214	37
RNU6-881P	1
ENSG00000236986	3
ENSG00000246851	1
ENSG00000288727	0
ENSG00000226987	1
FAM78A	12
ENSG00000286547	0
PLPP7	4
ENSG00000285287	0
ENSG00000289000	0
PRRC2B	45
ENSG00000288841	0
SNORD62A	0
SNORD62B	0
ENSG00000176868	0
POMT1	24
ENSG00000230289	0
UCK1	5
PRRT1B	2
RAPGEF1	51
RN7SL328P	0
EIF4A1P3	0
ENSG00000212395	0
ENSG00000236687	0
MED27	3
NTNG2	4
SETX	76
TTF1	8
CFAP77	1
RNU5D-2P	4
BARHL1	1
DDX31	9
GTF3C4	12
AK8	5
ENSG00000224992	0
SPACA9	3
TSC1	26
GFI1B	151
MIR548AW	0
ENSG00000234907	2
RNU7-21P	0
EEF1A1P5	25
ENSG00000288989	1
GTF3C5	6
MIR6877	0
CEL	3
CELP	3
RALGDS	10
ENSG00000285245	0
GBGT1	5
OBP2B	0
LCN1P1	0
ABO	38
LCN1P2	0
SURF6	14
MED22	3
ENSG00000230064	0
RPL7A	140
SNORD24	0
SNORD36B	0
SNORD36A	0
SNORD36C	0
SURF1	1
SURF2	7
SURF4	7
STKLD1	5
REXO4	6
ADAMTS13	13
CACFD1	3
SLC2A6	6
MYMK	3
ADAMTSL2	2
FAM163B	3
ENSG00000261018	1
DBH	4
DBH-AS1	0
SARDH	6
VAV2	23
BRD3OS	4
BRD3	37
ENSG00000235138	2
ARF4P1	0
WDR5-DT	0
WDR5	8
RNU6ATAC	41
ENSG00000273473	0
ENSG00000289220	1
LINC02247	0
ENSG00000279929	3
RXRA	79
MIR4669	0
ENSG00000223795	0
ENSG00000228877	4
ENSG00000227150	1
COL5A1	27
COL5A1-AS1	0
ENSG00000286502	0
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
ENSG00000232355	1
FCN2	2
FCN1	61
ENSG00000236403	2
ENSG00000279935	0
OLFM1	6
ENSG00000227958	0
ENSG00000233936	0
LINC02907	0
ENSG00000235572	2
SOCS5P2	0
PPP1R26-AS1	10
PPP1R26	3
C9orf116	0
MRPS2	2
ENSG00000226706	0
LCN1	1
OBP2A	1
PAEP	0
LINC01502	6
PAEPP1	1
ENSG00000236543	1
GLT6D1	0
LCN9	1
SOHLH1	2
KCNT1	8
CAMSAP1	21
CAMSAP1-DT	0
UBAC1	26
NACC2	10
LINC02846	0
TMEM250	7
ENSG00000275329	0
LHX3	2
QSOX2	22
CCDC187	6
ENSG00000279813	0
ENSG00000283769	4
DKFZP434A062	3
GPSM1	3
DNLZ	1
ENSG00000289701	1
CARD9	0
SNAPC4	5
ENTR1	6
PMPCA	2
INPP5E	3
SEC16A	13
C9orf163	2
NOTCH1	15
MIR4673	0
ENSG00000227512	0
MIR4674	0
NALT1	0
ENSG00000279141	3
ENSG00000228401	3
EGFL7	11
MIR126	0
AGPAT2	4
DIPK1B	0
SNHG7	5
SNORA17B	0
SNORA17A	0
ENSG00000281808	0
ENSG00000274356	0
LCN10	1
ENSG00000204003	0
LCN6	0
MIR6722	0
LCN8	2
LCN15	2
ATP6V1G1P3	0
TMEM141	0
ENSG00000272896	0
CCDC183	1
ENSG00000273066	4
ENSG00000272679	0
CCDC183-AS1	1
RABL6	25
NCLP1	5
MIR4292	0
AJM1	5
PHPT1	1
ENSG00000288873	0
MAMDC4	9
EDF1	51
TRAF2	1
MIR4479	0
ENSG00000213590	1
ENSG00000260190	0
FBXW5	20
C8G	2
LCN12	0
LINC02692	1
PTGDS	2
ENSG00000284341	0
LCNL1	2
PAXX	3
CLIC3	1
ABCA2	14
LINC02908	2
FUT7	1
ENSG00000279073	0
NPDC1	2
ENTPD2	3
ENSG00000236394	0
ENSG00000229257	0
SAPCD2	9
ENSG00000231864	0
UAP1L1	2
MAN1B1-DT	2
MAN1B1	12
SNORD62	0
DPP7	1
GRIN1	6
LRRC26	0
ENSG00000261793	0
MIR3621	0
TMEM210	0
ANAPC2	4
SSNA1	10
TPRN	5
TMEM203	3
NDOR1	6
ENSG00000284976	0
RNF208	2
CYSRT1	0
RNF224	3
SLC34A3	0
TUBB4B	60
FAM166A	0
STPG3-AS1	2
STPG3	0
NELFB	6
TOR4A	6
ENSG00000270259	2
ENSG00000260996	1
ENSG00000288234	0
NRARP	0
EXD3	2
NOXA1	1
ENTPD8	4
NSMF	6
MIR7114	0
PNPLA7	8
MRPL41	5
DPH7	4
ZMYND19	4
ARRDC1	1
ENSG00000283411	0
ARRDC1-AS1	2
EHMT1	54
SETP5	0
ENSG00000255585	3
MIR602	0
ENSG00000203987	3
CACNA1B	13
ENSG00000276388	0
IL9RP1	0
TUBBP5	3
ENSG00000278130	1
ENSG00000237419	1
FAM157B	0
RNU6-785P	0
ENSG00000250210	0
OR4F8BP	0
ENSG00000260370	0
ENSG00000237297	0
TUBB8	1
IL9RP2	0
ZMYND11	40
ENSG00000276662	6
RNA5SP297	0
DIP2C	11
RNA5SP298	24
RN7SL754P	0
ENSG00000233021	1
ENSG00000225140	2
MIR5699	0
DIP2C-AS1	11
ENSG00000231601	1
LARP4B	36
LARP4B-DT	0
ENSG00000205740	3
GTPBP4	15
IDI2	0
IDI2-AS1	2
IDI1	20
WDR37	22
LINC00200	4
ADARB2	6
ENSG00000287043	0
ENSG00000282390	1
ENSG00000233052	1
ADARB2-AS1	3
ENSG00000287653	1
LINC00700	3
ENSG00000289427	0
ENSG00000226694	1
MIR6072	0
RNU6-889P	0
ENSG00000227912	3
LINC02662	2
RNU6-576P	1
LINC00701	0
LINC02645	5
ENSG00000237500	0
ENSG00000235281	4
ENSG00000286858	1
ENSG00000231743	0
ENSG00000234182	1
ENSG00000287560	0
ENSG00000289597	5
PFKP-DT	0
PFKP	23
ENSG00000278419	0
PITRM1	19
PITRM1-AS1	0
ENSG00000288566	0
ENSG00000236968	1
LINC02668	7
ENSG00000227338	5
ENSG00000288657	2
ENSG00000287428	1
ENSG00000286610	3
LINC02669	9
ENSG00000236892	1
ENSG00000229672	2
ENSG00000228353	1
KLF6	48
ENSG00000288755	2
ENSG00000287175	0
LINC02639	0
LINC02660	0
MIR6078	0
ENSG00000227101	5
ENSG00000236990	1
LINC00702	5
LINC00703	2
ENSG00000230096	0
ENSG00000287246	3
ENSG00000286687	1
RNU6-163P	0
MANCR	2
LINC00705	3
ENSG00000287023	0
AKR1E2	8
AKR1C6P	0
AKR1C1	7
AKR1C2	4
ENSG00000224251	0
AKR1C3	7
AKR1C5P	1
AKR1C8P	2
AKR1C4	1
ARL4AP3	0
ENSG00000287848	1
ENSG00000231039	0
LINC02561	1
AKR1C7P	3
RPL26P28	0
ENSG00000280450	0
UCN3	4
TUBAL3	3
NET1	179
ENSG00000288922	2
CALML5	1
CALML3-AS1	9
CALML3	0
ENSG00000256462	0
ENSG00000287566	1
ENSG00000287235	9
LASTR	6
ENSG00000228685	0
RN7SL445P	0
ASB13	4
TASOR2	39
ENSG00000226647	2
GDI2	103
NRBF2P5	0
ENSG00000272764	0
ANKRD16	10
RPL12P28	0
FBH1	19
ENSG00000232807	3
IL15RA	15
IL2RA	2
ENSG00000251922	0
ENSG00000229664	2
RPL32P23	0
RBM17	32
PFKFB3	25
RN7SKP78	0
MIR3155A	0
MIR3155B	0
ENSG00000213994	1
LINC02649	3
SDCBPP1	1
LINC02656	2
PRKCQ	25
ENSG00000288915	0
PRKCQ-AS1	12
LINC02648	2
ENSG00000285743	7
LINP1	5
ENSG00000285988	0
LINC00706	1
LINC00707	6
